ytid,aspect_list,caption,is_genre_pop,is_genre_rock,is_genre_jazz,is_genre_classical,is_genre_hip-hop,is_genre_country,is_genre_electronic,is_genre_reggae,is_genre_blues,is_genre_folk,is_genre_r&b,is_genre_metal,is_genre_punk,is_genre_soul,is_genre_gospel,is_genre_latin,is_genre_reggaeton,is_genre_disco,is_genre_indie,is_genre_alternative,is_genre_house,is_genre_techno,is_genre_trance,is_genre_dubstep,is_genre_ambient,is_genre_new age,is_genre_bluegrass,is_genre_grunge,is_genre_emo,is_genre_post-rock,is_genre_post-punk,is_genre_shoegaze,is_genre_industrial,is_genre_experimental,is_genre_noise,is_genre_synthwave,is_genre_chillwave,is_genre_lo-fi,is_genre_acoustic,is_genre_instrumental,is_genre_soundtrack,is_genre_world,is_genre_funk,is_genre_swing,is_genre_bossa nova,is_genre_k-pop,is_genre_j-pop,is_genre_c-pop,is_genre_t-pop,is_genre_amapiano,is_genre_afrobeats,is_genre_dancehall,is_genre_trap,is_genre_grime,is_genre_drum and bass,is_genre_dub,is_genre_salsa,is_instrument_guitar,is_instrument_piano,is_instrument_drums,is_instrument_bass,is_instrument_strings,is_instrument_voice,is_instrument_keyboard,is_instrument_synth,is_instrument_violin,is_instrument_saxophone,is_instrument_choir,is_instrument_trumpet,is_instrument_flute,is_instrument_clarinet,is_instrument_trombone,is_instrument_cello,is_instrument_harp,is_instrument_accordion,is_instrument_synthesizer,is_instrument_turntables,is_instrument_theremin,is_instrument_ukulele,is_instrument_banjo,is_instrument_mandolin,is_instrument_marimba,is_instrument_percussion,is_instrument_harmonica,is_instrument_didgeridoo,is_instrument_bagpipes,is_instrument_sitar,is_instrument_tabla,is_instrument_hats,is_instrument_kick,is_instrument_snare,is_instrument_tom,is_instrument_djembe,is_instrument_bongos,is_instrument_conga,is_instrument_timbales,is_instrument_steel drum,is_instrument_kalimba,is_instrument_zither,is_instrument_ocarina,is_instrument_bassoon,is_instrument_oboe,is_instrument_horn,is_emotion_happy,is_emotion_sad,is_emotion_angry,is_emotion_relaxed,is_emotion_excited,is_emotion_nostalgic,is_emotion_romantic,is_emotion_melancholic,is_emotion_energetic,is_emotion_calm,is_emotion_mysterious,is_emotion_joyful,is_emotion_hopeful,is_emotion_intense,is_emotion_peaceful,is_emotion_reflective,is_emotion_playful,is_emotion_dramatic,is_emotion_eerie,is_emotion_triumphant,is_emotion_depressed,is_emotion_anxious,is_emotion_confident,is_emotion_powerful,is_emotion_moody,caption_without_genre
bBfi3iEu9fk,"['theremin solo melody', 'mellow arpeggiated piano melody', 'noisy', 'sad', 'emotional', 'passionate', 'low quality']","The low quality recording features a mellow arpeggiated piano melody over which there is a theremin solo melody playing. It sounds sad, emotional and passionate. The recording is noisy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a mellow arpeggiated piano melody over which there is a theremin solo melody playing. It sounds sad, tional and passionate. The recording is noisy."
bHiRX6QYwEk,"['instrumental', 'keyboard harmony', 'theremin', 'tambourine', 'unique', 'melodic', 'spirited', 'enthralling', 'melodic', 'skilful', 'ethereal', 'captivating', 'steady bass lines', 'lively piano', 'mesmerising', 'engaging', 'animated', 'thereminist', 'piano accompaniment', 'steady drumming', 'synthesised arrangements', 'rhythmic acoustic guitar', 'theremin', 'high notes', 'female soprano like sound', 'skilled musician']","A feminist plays this intriguing instrumental. The tempo is fast with keyboard accompaniment, steady drumming, rhythmic acoustic guitar, lively piano harmony , steady bass lines and shakers. The music is sharp, height pitched and almost like a female soprano vocalising. The song is energetic, spirited, melodic, animated, unique, skilful, engaging, ethereal and captivating;",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A feminist plays this intriguing . The tempo is fast with keyboard accompaniment, steady drumming, rhythmic guitar, lively piano harmony , steady bass lines and shakers. The music is sharp, height pitched and almost like a female soprano vocalising. The song is energetic, spirited, melodic, animated, unique, skilful, engaging, ethereal and captivating;"
bJ6e9Ja1ahQ,"['male singer', 'slow tempo', 'french carols', 'emotional', 'sentimental', 'nostalgia', 'dulcet', 'mellifluous', 'white christmas', 'baritone', 'soft', 'mellow', 'violin symphony', 'acoustic guitar', 'soft piano', 'french carols', 'french song', 'christmas carol', 'christmas time', 'chrost']","A male vocalist sings this melodic, age old Christmas carol in French in Baritone. The tempo is slow with a violin symphony, the piano accompaniment, keyboard harmony; rhythmic acoustic guitar and steady drumming . The song is mellow, sentimental, emotional, nostalgic, pleasant ,dulcet and mellifluous .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male vocalist sings this melodic, age old Christmas carol in French in Baritone. The tempo is slow with a violin symphony, the piano accompaniment, keyboard harmony; rhythmic guitar and steady drumming . The song is mellow, sentimental, tional, nostalgic, pleasant ,dulcet and mellifluous ."
bLjOJRg2P_Q,"['country', 'passionate male vocal', 'accordion melody', 'groovy bass', '4 on the floor cowbell pattern', 'acoustic rhythm guitar', 'fun', 'happy', '4 on the floor kick', 'syncopated snare', 'soft crash cymbal', 'shimmering shakers', 'poor mix', 'boomy']","The Country song features a passionate male vocalist singing over accordion melody, groovy bass, layered ""4 on the floor"" kick and cowbell pattern, soft crash cymbal, shimmering shakers and acoustic rhythm guitar. It sounds fun and happy, even though the song is poorly mixed, as it sounds a bit boomy.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The song features a passionate male vocalist singing over accordion melody, groovy bass, layered ""4 on the floor"" kick and cowbell pattern, soft crash cymbal, shimmering shakers and rhythm guitar. It sounds fun and happy, even though the song is poorly mixed, as it sounds a bit boomy."
bNvp4y9WSGM,"['instrumental', 'fast tempo', 'amplified viloin', 'throbbing', 'pulsating', 'powerful', 'untiring', 'punchy drum rhythm', 'youthful', 'animated', 'cheerful', 'vigorous background music', 'synthesiser arrangement', 'vigorous drumming', 'clapping', 'cheering', 'live performance', 'concert', 'excite crowd', 'animated melody', 'harmonious', 'spirited enthusiastic']","This music is an animated instrumental. The tempo is very fast with a violin playing a very vigorous and upbeat amplified violin harmony with synthesiser arrangements and punchy digital drumming.The music is pulsating, energetic, enthusiastic, throbbing, youthful,powerful, compelling, engaging and untiring. The audio quality is inferior and there are sounds of hustling,people clapping along, chatting and cheering Indicating that this is a live performance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"This music is an animated . The tempo is very fast with a violin playing a very vigorous and upbeat amplified violin harmony with synthesiser arrangements and punchy digital drumming.The music is pulsating, energetic, enthusiastic, throbbing, youthful,powerful, compelling, engaging and untiring. The audio quality is inferior and there are sounds of hustling,people clapping along, chatting and cheering Indicating that this is a live performance."
bTVl2GeNfqI,"['male singer', 'screaming vocals', 'death metal music', 'distorted guitar rhythm', 'death metal', 'mic feedback', 'long sustained vocals', 'poor audio quality', 'strong metal drumming', 'guitar playing rhythm', 'mic feedback tones', 'distorted guitar rhythm', 'energetic', 'spirited', 'adrenaline rush']","A male singer sings this screaming metal vocal. The song is medium tempo with strong metal drumming, guitar rhythm, groovy bass line and mic feedback tone.The song  is energetic and an adrenaline rush. The song has poor audio quality.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A male singer sings this screaming vocal. The song is medium tempo with strong drumming, guitar rhythm, groovy bass line and mic feedback tone.The song is energetic and an adrenaline rush. The song has poor audio quality."
bVc7-sZAi6s,"['pop music', 'modern r&b', 'female vocal', 'melodic singing', 'piano', 'repeated theme', 'electronic drums', 'groovy', 'melancholic', 'resentment']",This is a pop music piece. There is a female vocalist singing melodically at the forefront with muffled repetitions of the same voice in the back. The simple and repeated theme is being played by a piano while the rhythmic background consists of an electronic drum beat with loud kick beats. There is a melancholic aura to this piece and a sense of resentment. This piece could be used in the soundtrack of a drama movie.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,This is a music piece. There is a female vocalist singing melodically at the forefront with muffled repetitions of the same voice in the back. The simple and repeated theme is being played by a piano while the rhythmic background consists of an drum beat with loud kick beats. There is a melancholic aura to this piece and a sense of resentment. This piece could be used in the of a drama movie.
bVtHAk5w2Z8,"['kids song', 'pop punk', 'male vocal', 'playful singing', 'electric guitar', 'simple theme', 'bass guitar', 'acoustic drums', 'sound effects', 'robotic voice', 'lion roaring', 'cheerful']",This is a kids song in the style of pop punk. There is a male vocalist singing in a playful manner. It is joined occasionally by a robotic voice and the roars of a lion. The electric guitar and the bass guitar are playing a simple theme. The rhythmic background consists of a fast tempo acoustic drum beat. The atmosphere is cheerful. It could go well in the soundtrack of a kids show.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,This is a kids song in the style of . There is a male vocalist singing in a playful manner. It is joined occasionally by a robotic voice and the roars of a lion. The electric guitar and the bass guitar are playing a simple theme. The rhythmic background consists of a fast tempo drum beat. The atmosphere is cheerful. It could go well in the of a kids show.
ba5xPgcHN_0,"['low quality', 'pop', 'high pitched female vocal', 'punchy kick', 'groovy piano melody', 'smooth synth bass', 'chiptune remix', 'groovy', 'claps', 'shimmering hi hats', 'snare roll', 'happy', 'fun']","The low quality recording features a chiptune remix of a pop song and it consists of high pitched female vocal singing over, groovy piano melody, smooth synth bass, claps, shimmering hi hats and punchy kick. At the very end of the loop, there is a snare roll. It sounds energetic, fun, happy and groovy.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a chiptune remix of a song and it consists of high pitched female vocal singing over, groovy piano melody, smooth synth bass, claps, shimmering hi hats and punchy kick. At the very end of the loop, there is a snare roll. It sounds energetic, fun, happy and groovy."
bkYWnzw_5Bs,"['r&b', 'cover', 'passionate female vocal', 'background harmonizing female vocals', 'punchy kick', 'claps', 'groovy bass', 'smooth synth keys', 'short strings chords', 'romantic', 'emotional', 'groovy', 'low quality']","The low quality recording features a cover of a R&B song that contains passionate female vocals, alongside background harmonizing female vocals, singing over punchy kick, claps, groovy bass, smooth keys and short strings chords. It sounds romantic, emotional and groovy.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a cover of a song that contains passionate female vocals, alongside background harmonizing female vocals, singing over punchy kick, claps, groovy bass, smooth keys and short strings chords. It sounds romantic, tional and groovy."
bm5IT7e2vvI,"['marimba', 'bass guitar', 'acoustic drums', 'latin percussion', 'latin folk music', 'mexican', 'playful', 'joyful', 'easygoing']",This is a Mexican folk music piece. The main theme is played by a marimba. There is a bass guitar in the background. The acoustic drums and the latin percussion provide the rhythmic background for the piece. It has a very playful atmosphere. The music could definitely be used in a children's movie/TV show or an advertisement targeted at kids.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,This is a Mexican music piece. The main theme is played by a marimba. There is a bass guitar in the background. The drums and the percussion provide the rhythmic background for the piece. It has a very playful atmosphere. The music could definitely be used in a children's movie/TV show or an advertisement targeted at kids.
bpwO0lbJPF4,"['low quality', 'rock', 'filtered echoing flat male vocal', 'energetic muffled drums', 'energetic cymbals', 'snare rolls', 'manic', 'uptempo electric guitar melody', 'groovy bass', 'muffled']","The low quality recording features a rock song that consists of filtered echoing flat male vocals, energetic muffled drums, energetic cymbals, snare rolls, uptempo electric guitar melody and groovy bass. It sounds manic and muffled, like it lacks the bass and overall frequency balance.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a song that consists of filtered echoing flat male vocals, energetic muffled drums, energetic cymbals, snare rolls, uptempo electric guitar melody and groovy bass. It sounds manic and muffled, like it lacks the bass and overall frequency balance."
bqvl7IbPteU,"['acoustic guitar', 'instrumental', 'medium tempo', 'static', 'abrupt end', 'string instrument', 'chords', 'chord progression', 'vibrations', 'sonic power', 'loud feedback', 'boomy', 'people talking', 'electric guitar', 'amplified guitar', 'amateur', 'melodic', 'of static', 'loud', 'sharp', 'amateur recording', 'home video']","This music is an electric guitar instrumental. The tempo is medium with a loud and energetic riff . The audio quality is inferior as it is a Home recording ,which is why the music is boomy and there are sounds of people talking in the background and some static.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This music is an electric guitar . The tempo is medium with a loud and energetic riff . The audio quality is inferior as it is a Home recording ,which is why the music is boomy and there are sounds of people talking in the background and some static."
brEMnFXsTqo,"['electronic music', 'no singer', 'synth', 'pad', 'electronic drums', 'transition effect', 'eerie', 'medium tempo']",This is an electronic music piece with characteristics of the German industrial scene. A sharp synth is playing the main theme while there is a faint high-pitched pad in the background. A transition effect is used before the drum beat starts. The rhythmic background is provided by a medium tempo electronic drum beat. There is an eerie atmosphere to this piece. It could be used in the soundtrack of a dystopian-future themed movie or a video game.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This is an music piece with characteristics of the German scene. A sharp synth is playing the main theme while there is a faint high-pitched pad in the background. A transition effect is used before the drum beat starts. The rhythmic background is provided by a medium tempo drum beat. There is an eerie atmosphere to this piece. It could be used in the of a dystopian-future themed movie or a video game.
bt7rDryN7G4,"['instrumental', 'medium tempo', 'electric guitar', 'lingering', 'sedate', 'romantic', 'sentimental', 'soft pop', 'soft rock', 'subtle bass lines', 'steady drumming', 'tambourine beats', 'melodic', 'pleasant', 'soothing', 'ambient', 'romantic', 'synthesiser arrangement', 'steady drumming', 'cymbals', 'simple melody', 'euphonious', 'engaging', 'cheerful', 'sentimental', 'ambient']","This music is an electronic guitar instrumental. The tempo is medium with a harmonious electric guitar lead, steady drumming, subtle bass ,tambourine beats and synthesiser arrangement. The music is a pleasant, soothing, unhurried, calm, romantic, sentimental , sedate and lingering Electric Guitar, soft pop instrumental.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This music is an guitar . The tempo is medium with a harmonious electric guitar lead, steady drumming, subtle bass ,tambourine beats and synthesiser arrangement. The music is a pleasant, soothing, unhurried, calm, romantic, sentimental , sedate and lingering Electric Guitar, soft ."
bwHPVG6vbNQ,"['low quality', 'mono', 'noisy', 'playback', 'sustained strings melody', 'toms roll', 'shimmering hi hats', 'energetic crash cymbal', 'passionate male vocal', 'harmonizing background female vocals', 'piano chords', 'emotional', 'passionate', 'soulful']","The low quality recording features a live performance where the song is played on playback and it consists of sustained strings and piano melody, energetic crash cymbals, shimmering hi hats and toms roll, over which passionate male vocal and harmonizing background female vocals are singing. It sounds emotional, passionate and soulful.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a live performance where the song is played on playback and it consists of sustained strings and piano melody, energetic crash cymbals, shimmering hi hats and toms roll, over which passionate male vocal and harmonizing background female vocals are singing. It sounds tional, passionate and ful."
bzOeufhFITk,"['harmonizing vocals', 'snare roll', 'jingle', 'tom roll', 'brass melody', 'groovy bass', 'low quality', 'mono', 'folk', 'bouncy snare', 'strings melody', 'synth keys chords', 'energetic', 'exciting']","The low quality recording features a jingle that consists of harmonizing vocals talking over snare roll, toms roll, brass melody and groovy bass, after which there is a folk song that starts playing. The folk song contains strings melody, bouncy snare, shimmering hi hats and synth keys chords. It sounds energetic and exciting, and like something you would hear on some TV show.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The low quality recording features a jingle that consists of harmonizing vocals talking over snare roll, toms roll, brass melody and groovy bass, after which there is a song that starts playing. The song contains strings melody, bouncy snare, shimmering hi hats and synth keys chords. It sounds energetic and exciting, and like something you would hear on some TV show."
bztxC9EFfCk,"['male vocalist', 'fast tempo', 'electronic music', 'electro rock', 'synth rock', 'goth rock', 'intense electric guitar feedback', 'synthesiser arrangement', 'electronic articulation', 'intense', 'digital sounds', 'punchy', 'dark', 'psychedelic', 'fourth world music', 'ambient', 'multi layered sounds', 'percussive envelopes', 'high-powered', 'fluctuating', 'nigthclubs']","A male vocalist sings this youthful Electro rock . The tempo is fast with an intense electric guitar feedback, hard hitting drumming, synthesiser arrangements and electronic sound articulation. The song is high-powered, punchy, intense, youthful,ambient, buoyant, passionate and psychedelic with a dance groove.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"A male vocalist sings this youthful Electro . The tempo is fast with an intense electric guitar feedback, hard hitting drumming, synthesiser arrangements and sound articulation. The song is high-powered, punchy, intense, youthful,, buoyant, passionate and psychedelic with a dance groove."
