instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
bass guitar,"funky, playful",movie soundtrack,"moderate tempo, groovy bass lines","bass guitar, funky, playful, movie soundtrack, moderate tempo, groovy bass lines",sample_0645
"acoustic guitar, bass guitar","passionate, soothing, calming, epic, heavy metal","pop, jazz, classical music, country music, classical, ambient noises",slow,"acoustic guitar, bass guitar, passionate, soothing, calming, epic, heavy metal, pop, jazz, classical music, country music, classical, ambient noises, slow",sample_0646
"no singer, piano, steady drumming rhythm, electronic drums, e-bass",sentimental,pop song,"moderate tempo, groovy","no singer, piano, steady drumming rhythm, electronic drums, e-bass, sentimental, pop song, moderate tempo, groovy",sample_0647
electric guitar,"positive, heavy metal, dreamy","metal, dance, electronic",slow to medium tempo,"electric guitar, positive, heavy metal, dreamy, metal, dance, electronic, slow to medium tempo",sample_0648
"clapping, female vocal, violin, passionate male vocal, punchy snare","melancholic, passionate, sentimental, epic","movie soundtrack, folk","groovy music, groovy drumming rhythm, medium tempo, moderate tempo, fast tempo, slow to medium tempo","clapping, female vocal, violin, passionate male vocal, punchy snare, melancholic, passionate, sentimental, epic, movie soundtrack, folk, groovy music, groovy drumming rhythm, medium tempo, moderate tempo, fast tempo, slow to medium tempo",sample_0649
"shimmering cymbals, acoustic drums, bass","emotional, melancholic",blues,groovy,"shimmering cymbals, acoustic drums, bass, emotional, melancholic, blues, groovy",sample_0650
"e-guitar, groovy bass line, punchy kick",exciting,dance music,"fast tempo, medium to uptempo","e-guitar, groovy bass line, punchy kick, exciting, dance music, fast tempo, medium to uptempo",sample_0651
"no voice, strings, e-bass, electric guitar, percussion, drums","passionate, mellow, epic, dramatic, aggressive, uplifting, melancholic",soulful,"medium fast tempo, slower tempo","no voice, strings, e-bass, electric guitar, percussion, drums, passionate, mellow, epic, dramatic, aggressive, uplifting, melancholic, soulful, medium fast tempo, slower tempo",sample_0652
"keyboard, acoustic drums, percussion, orchestra, groovy bass line, keyboard harmony, male vocal","fun, calming, poignant",rapping,medium to uptempo,"keyboard, acoustic drums, percussion, orchestra, groovy bass line, keyboard harmony, male vocal, fun, calming, poignant, rapping, medium to uptempo",sample_0653
male voice,"nostalgic, sad, poignant, dramatic",jazz,"rising pattern, slow, upbeat","male voice, nostalgic, sad, poignant, dramatic, jazz, rising pattern, slow, upbeat",sample_0654
"groovy bass line, punchy snare, steady drumming","exciting, romantic, joyful",metal,fast tempo,"groovy bass line, punchy snare, steady drumming, exciting, romantic, joyful, metal, fast tempo",sample_0655
"bass, female vocal, male voice singing, acoustic guitar, cello",chaotic,"classical, electronic music, dance music, electronic","moderate tempo, slow to medium tempo","bass, female vocal, male voice singing, acoustic guitar, cello, chaotic, classical, electronic music, dance music, electronic, moderate tempo, slow to medium tempo",sample_0656
"percussion, male vocalist","emotional, scary","ballad, ambient, western classical music",moderate tempo,"percussion, male vocalist, emotional, scary, ballad, ambient, western classical music, moderate tempo",sample_0657
"keyboard harmony, steady drumming rhythm, punchy snare","romantic, happy, sensual, energetic",chill,beatbox,"keyboard harmony, steady drumming rhythm, punchy snare, romantic, happy, sensual, energetic, chill, beatbox",sample_0658
"punchy snare, no percussion, steady drumming rhythm","spiritual, energetic, uplifting, fun, calming, chaotic","reggae, pop song, house, folk music, electronic dance music, folk, soul, trap","medium to uptempo, slow to medium tempo","punchy snare, no percussion, steady drumming rhythm, spiritual, energetic, uplifting, fun, calming, chaotic, reggae, pop song, house, folk music, electronic dance music, folk, soul, trap, medium to uptempo, slow to medium tempo",sample_0659
"male voice, no singer, acoustic drums",mellow,chill,groovy music,"male voice, no singer, acoustic drums, mellow, chill, groovy music",sample_0660
"drums, punchy snare","energetic, positive",danceable,"rising pattern, groovy synth bass, groovy music, distorted guitar rhythm","drums, punchy snare, energetic, positive, danceable, rising pattern, groovy synth bass, groovy music, distorted guitar rhythm",sample_0661
"piano accompaniment, cello, passionate male vocal, keyboard accompaniment, e-guitar, electronic drums","sentimental, meditative, heavy metal","gospel, dance, chill, western classical music, pop song, country music",syncopated snare,"piano accompaniment, cello, passionate male vocal, keyboard accompaniment, e-guitar, electronic drums, sentimental, meditative, heavy metal, gospel, dance, chill, western classical music, pop song, country music, syncopated snare",sample_0662
"guitar, acoustic guitar, acoustic drums, passionate female vocal",romantic,"gospel, country, ambient sounds, house, ambient",groovy bass lines,"guitar, acoustic guitar, acoustic drums, passionate female vocal, romantic, gospel, country, ambient sounds, house, ambient, groovy bass lines",sample_0663
"no percussion, no singer, female voice",funk,"pop, electronic dance music, meditation, pop song, electronic music, movie soundtrack",fast tempo,"no percussion, no singer, female voice, funk, pop, electronic dance music, meditation, pop song, electronic music, movie soundtrack, fast tempo",sample_0664
"male voice singing, acoustic drums","melancholic, romantic, ethereal, happy, fun","chill, ambient, dance, techno, electronic music, pop, movie soundtrack","beatboxing, groovy music","male voice singing, acoustic drums, melancholic, romantic, ethereal, happy, fun, chill, ambient, dance, techno, electronic music, pop, movie soundtrack, beatboxing, groovy music",sample_0665
electric guitar,"funky, people dancing",western classical music,"fast tempo, moderate tempo, groovy bas slime, slow tempo, slow","electric guitar, funky, people dancing, western classical music, fast tempo, moderate tempo, groovy bas slime, slow tempo, slow",sample_0666
"female voice, orchestra, electric guitar, acoustic drums","intense, energetic","danceable, latin dance music","moderate tempo, strong drumming rhythm","female voice, orchestra, electric guitar, acoustic drums, intense, energetic, danceable, latin dance music, moderate tempo, strong drumming rhythm",sample_0667
"claps, acoustic guitar, no percussion",joyful,"dance pop, dance music",fast tempo,"claps, acoustic guitar, no percussion, joyful, dance pop, dance music, fast tempo",sample_0668
"no percussion, keyboard accompaniment, no singer",passionate,reggae,"slower to medium tempo, slow, groovy bassline, syncopated snare","no percussion, keyboard accompaniment, no singer, passionate, reggae, slower to medium tempo, slow, groovy bassline, syncopated snare",sample_0669
"acoustic guitar, flat male vocal, female singer",scary,"electronic, dance pop",medium tempo,"acoustic guitar, flat male vocal, female singer, scary, electronic, dance pop, medium tempo",sample_0670
"no voices, male vocal, no singer","soft, psychedelic",ballad,medium to uptempo,"no voices, male vocal, no singer, soft, psychedelic, ballad, medium to uptempo",sample_0671
"drums, female vocal, male voice, keyboard accompaniment, no percussion",playful,electronic dance music,"groovy music, slower tempo","drums, female vocal, male voice, keyboard accompaniment, no percussion, playful, electronic dance music, groovy music, slower tempo",sample_0672
"electric guitar, trumpets, guitar solo, keyboard harmony","happy, joyful, dreamy","dance pop, rap, folk",dance groove,"electric guitar, trumpets, guitar solo, keyboard harmony, happy, joyful, dreamy, dance pop, rap, folk, dance groove",sample_0673
percussion,"cheerful, emotional, dreamy, joyful, intense, soft","dance song, dance music, alternative rock, orchestral, dance pop, hip hop","groovy, upbeat, moderate tempo","percussion, cheerful, emotional, dreamy, joyful, intense, soft, dance song, dance music, alternative rock, orchestral, dance pop, hip hop, groovy, upbeat, moderate tempo",sample_0674
"acoustic drums, female voice, drums, shimmering shakers, passionate male vocal","weird, intense",pop song,"medium tempo, groovy, slow tempo, medium to uptempo","acoustic drums, female voice, drums, shimmering shakers, passionate male vocal, weird, intense, pop song, medium tempo, groovy, slow tempo, medium to uptempo",sample_0675
"steady drumming rhythm, punchy kick, claps, shimmering shakers, female singer","funky, emotional, spiritual","pop rock, orchestral, soul, folk music, r&b, electronic dance music, electronic music",mid tempo,"steady drumming rhythm, punchy kick, claps, shimmering shakers, female singer, funky, emotional, spiritual, pop rock, orchestral, soul, folk music, r&b, electronic dance music, electronic music, mid tempo",sample_0676
"male vocalist, male voice, acoustic drums",chaotic,"indie, dance song, metal, latin dance music","medium fast tempo, rhythmic acoustic guitar","male vocalist, male voice, acoustic drums, chaotic, indie, dance song, metal, latin dance music, medium fast tempo, rhythmic acoustic guitar",sample_0677
male vocal,exciting,"rock, country music, dance",slow tempo,"male vocal, exciting, rock, country music, dance, slow tempo",sample_0678
"passionate female vocal, shimmering cymbals, piano accompaniment, keyboard accompaniment","mellow, spiritual","jazz, soulful, cinematic",medium tempo,"passionate female vocal, shimmering cymbals, piano accompaniment, keyboard accompaniment, mellow, spiritual, jazz, soulful, cinematic, medium tempo",sample_0679
"keyboard, acoustic drums, keyboard accompaniment, passionate male vocal, bass, drums, male voice, groovy bass","happy, sentimental","alternative rock, ambient sounds, hip hop, techno","beatboxing, groovy","keyboard, acoustic drums, keyboard accompaniment, passionate male vocal, bass, drums, male voice, groovy bass, happy, sentimental, alternative rock, ambient sounds, hip hop, techno, beatboxing, groovy",sample_0680
"percussion, female singer, punchy snare","romantic, joyful, mellow, energetic, emotional, inspiring, psychedelic",pop,"slow tempo, medium tempo, dance rhythm, rhythmic patter, fast tempo","percussion, female singer, punchy snare, romantic, joyful, mellow, energetic, emotional, inspiring, psychedelic, pop, slow tempo, medium tempo, dance rhythm, rhythmic patter, fast tempo",sample_0681
"tambourine, flat male vocal, no voice, strings, female voice","sensual, romantic, suspenseful, soothing","rock, electronic music, rap, country music",medium fast tempo,"tambourine, flat male vocal, no voice, strings, female voice, sensual, romantic, suspenseful, soothing, rock, electronic music, rap, country music, medium fast tempo",sample_0682
"strings, flute, flat male vocal",poignant,"folk music, meditation, dance, jazz, pop",groovy synth bass,"strings, flute, flat male vocal, poignant, folk music, meditation, dance, jazz, pop, groovy synth bass",sample_0683
tambourine,joyful,country music,"moderate tempo, uptempo","tambourine, joyful, country music, moderate tempo, uptempo",sample_0684
"keyboard, flat male vocal","aggressive, energetic, mellow",soulful,medium tempo,"keyboard, flat male vocal, aggressive, energetic, mellow, soulful, medium tempo",sample_0685
"female vocal, e-guitar",sentimental,"movie soundtrack, trance, pop song, alternative rock","beatbox, fast tempo","female vocal, e-guitar, sentimental, movie soundtrack, trance, pop song, alternative rock, beatbox, fast tempo",sample_0686
"passionate female vocal, groovy bass, shimmering cymbals","funky, epic",soulful,fast tempo,"passionate female vocal, groovy bass, shimmering cymbals, funky, epic, soulful, fast tempo",sample_0687
piano,happy,electro pop,slow tempo,"piano, happy, electro pop, slow tempo",sample_0688
"piano, strings, claps","dramatic, positive","folk, country music, electronic music, ballad, electronic, rapping, ambient, rock, movie music",syncopated snare,"piano, strings, claps, dramatic, positive, folk, country music, electronic music, ballad, electronic, rapping, ambient, rock, movie music, syncopated snare",sample_0689
