instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"orchestra, male voice, passionate male vocal, guitar solo","psychedelic, sad, soft",folk,dance rhythm,"orchestra, male voice, passionate male vocal, guitar solo, psychedelic, sad, soft, folk, dance rhythm",sample_0616
"passionate female vocal, flat male vocal, female voice, shimmering shakers","calming, gentle, sentimental, suspenseful, funky, dark, exciting, uplifting","pop song, ambient, electro pop, danceable, trance, r&b, blues, techno","moderate tempo, fast tempo","passionate female vocal, flat male vocal, female voice, shimmering shakers, calming, gentle, sentimental, suspenseful, funky, dark, exciting, uplifting, pop song, ambient, electro pop, danceable, trance, r&b, blues, techno, moderate tempo, fast tempo",sample_0617
"male singer, bass, digital drums, keyboard, piano, punchy snare, acoustic guitar, violin","hard rock, meditative, soothing, ethereal, positive","electro pop, movie soundtrack, ambient noises",slow,"male singer, bass, digital drums, keyboard, piano, punchy snare, acoustic guitar, violin, hard rock, meditative, soothing, ethereal, positive, electro pop, movie soundtrack, ambient noises, slow",sample_0618
"e-bass, steady drumming",emotional,pop,groovy,"e-bass, steady drumming, emotional, pop, groovy",sample_0619
"acoustic drums, bass, electronic drums, acoustic guitar, female voice",meditative,"gospel, rock, ambient noises",syncopated harmony,"acoustic drums, bass, electronic drums, acoustic guitar, female voice, meditative, gospel, rock, ambient noises, syncopated harmony",sample_0620
"orchestra, bass guitar","funky, dark, hard rock","danceable, trap, hip hop, country music, reggae, latin dance music","medium tempo, upbeat","orchestra, bass guitar, funky, dark, hard rock, danceable, trap, hip hop, country music, reggae, latin dance music, medium tempo, upbeat",sample_0621
"violin, electric guitar, male singer, acoustic drums","fun, soft",orchestral,"strong drumming rhythm, slow tempo, medium tempo, groovy rhythm","violin, electric guitar, male singer, acoustic drums, fun, soft, orchestral, strong drumming rhythm, slow tempo, medium tempo, groovy rhythm",sample_0622
male singer,scary,"folk music, gospel, reggae, electronic music, latin dance music","moderate tempo, slower tempo, uptempo, medium tempo","male singer, scary, folk music, gospel, reggae, electronic music, latin dance music, moderate tempo, slower tempo, uptempo, medium tempo",sample_0623
"female vocal, male voice singing, e-guitar",soft rock,"metal, blues, soulful",uptempo,"female vocal, male voice singing, e-guitar, soft rock, metal, blues, soulful, uptempo",sample_0624
"piano accompaniment, no voices, male voice","happy, chaotic",dance music,groovy rhythm,"piano accompaniment, no voices, male voice, happy, chaotic, dance music, groovy rhythm",sample_0625
electric guitar,"mellow, exciting",dance music,"groovy, medium fast tempo","electric guitar, mellow, exciting, dance music, groovy, medium fast tempo",sample_0626
"e-bass, no singer, acoustic drums, bass guitar",calming,"trap, gospel, pop, ambient sounds",rhythmic patter,"e-bass, no singer, acoustic drums, bass guitar, calming, trap, gospel, pop, ambient sounds, rhythmic patter",sample_0627
"keyboard, groovy bass line, digital drums, guitar solo","people dancing, scary, dramatic, dark",electronic music,groovy,"keyboard, groovy bass line, digital drums, guitar solo, people dancing, scary, dramatic, dark, electronic music, groovy",sample_0628
piano,"mellow, epic, happy, calming",ambient,"upbeat, beatboxing","piano, mellow, epic, happy, calming, ambient, upbeat, beatboxing",sample_0629
electronic drums,"meditative, nostalgic","jazz, orchestral","slow to medium tempo, groovy rhythm, groovy, rhythmic speech","electronic drums, meditative, nostalgic, jazz, orchestral, slow to medium tempo, groovy rhythm, groovy, rhythmic speech",sample_0630
"female vocal, drums",melancholic,rock music,"upbeat, fast tempo","female vocal, drums, melancholic, rock music, upbeat, fast tempo",sample_0631
"female voice, no singer, no voice, flute","emotional, sensual, uplifting, calm, hard rock, mysterious, passionate",folk,beat boxing,"female voice, no singer, no voice, flute, emotional, sensual, uplifting, calm, hard rock, mysterious, passionate, folk, beat boxing",sample_0632
"piano, no voice, female voice, e-guitar, tambourine","calming, energetic, exciting","blues, metal, electro pop","groovy synth bass, medium fast tempo","piano, no voice, female voice, e-guitar, tambourine, calming, energetic, exciting, blues, metal, electro pop, groovy synth bass, medium fast tempo",sample_0633
"bass guitar, groovy bass",inspiring,"movie soundtrack, meditation","groovy, medium tempo","bass guitar, groovy bass, inspiring, movie soundtrack, meditation, groovy, medium tempo",sample_0634
clapping,people dancing,jazz,upbeat,"clapping, people dancing, jazz, upbeat",sample_0635
male voice singing,"intense, emotional, soothing, melancholic, funky, mellow","chill, ambient, classical, movie soundtrack, dance, pop song, soulful, metal, dance music, trance, electronic, electronic music, reggae",medium tempo,"male voice singing, intense, emotional, soothing, melancholic, funky, mellow, chill, ambient, classical, movie soundtrack, dance, pop song, soulful, metal, dance music, trance, electronic, electronic music, reggae, medium tempo",sample_0636
"claps, keyboard, groovy bass line, male singer, violin, steady drumming rhythm",romantic,dance song,uptempo,"claps, keyboard, groovy bass line, male singer, violin, steady drumming rhythm, romantic, dance song, uptempo",sample_0637
"male vocal, percussion","uplifting, exciting, emotional, romantic",electronic music,"groovy, upbeat","male vocal, percussion, uplifting, exciting, emotional, romantic, electronic music, groovy, upbeat",sample_0638
percussion,"fun, soothing, hypnotic","dance music, soulful, alternative rock, jazz, folk music, trance, movie soundtrack","rhythmic, medium tempo","percussion, fun, soothing, hypnotic, dance music, soulful, alternative rock, jazz, folk music, trance, movie soundtrack, rhythmic, medium tempo",sample_0639
"violin, claps","sad, sentimental, aggressive, uplifting, people dancing","jazz, trap, dance song, indie, pop rock, r&b","slow tempo, moderate tempo, rhythmic patter, afrobeat, 4 on the floor kick pattern, steady rhythm","violin, claps, sad, sentimental, aggressive, uplifting, people dancing, jazz, trap, dance song, indie, pop rock, r&b, slow tempo, moderate tempo, rhythmic patter, afrobeat, 4 on the floor kick pattern, steady rhythm",sample_0640
"keyboard, electric guitar, no voices",happy,"trance, blues",groovy rhythm,"keyboard, electric guitar, no voices, happy, trance, blues, groovy rhythm",sample_0641
steady drumming rhythm,"suspenseful, weird, sentimental, soft, passionate, hard rock, cheerful",classical,"groovy music, slow tempo, groovy bas slime","steady drumming rhythm, suspenseful, weird, sentimental, soft, passionate, hard rock, cheerful, classical, groovy music, slow tempo, groovy bas slime",sample_0642
"keyboard, male singer, male vocal, strings",soft rock,folk song,"medium tempo, moderate tempo, afrobeat","keyboard, male singer, male vocal, strings, soft rock, folk song, medium tempo, moderate tempo, afrobeat",sample_0643
"violin, electronic drums, steady drumming","joyful, soft, inspiring, dramatic, emotional, hard rock, romantic, calming, sentimental, aggressive","folk music, dance music, classical, rock, metal, ambient noises, electronic, trance, ballad, alternative rock",slow tempo,"violin, electronic drums, steady drumming, joyful, soft, inspiring, dramatic, emotional, hard rock, romantic, calming, sentimental, aggressive, folk music, dance music, classical, rock, metal, ambient noises, electronic, trance, ballad, alternative rock, slow tempo",sample_0644
bass guitar,"funky, playful",movie soundtrack,"moderate tempo, groovy bass lines","bass guitar, funky, playful, movie soundtrack, moderate tempo, groovy bass lines",sample_0645
"acoustic guitar, bass guitar","passionate, soothing, calming, epic, heavy metal","pop, jazz, classical music, country music, classical, ambient noises",slow,"acoustic guitar, bass guitar, passionate, soothing, calming, epic, heavy metal, pop, jazz, classical music, country music, classical, ambient noises, slow",sample_0646
"no singer, piano, steady drumming rhythm, electronic drums, e-bass",sentimental,pop song,"moderate tempo, groovy","no singer, piano, steady drumming rhythm, electronic drums, e-bass, sentimental, pop song, moderate tempo, groovy",sample_0647
electric guitar,"positive, heavy metal, dreamy","metal, dance, electronic",slow to medium tempo,"electric guitar, positive, heavy metal, dreamy, metal, dance, electronic, slow to medium tempo",sample_0648
"clapping, female vocal, violin, passionate male vocal, punchy snare","melancholic, passionate, sentimental, epic","movie soundtrack, folk","groovy music, groovy drumming rhythm, medium tempo, moderate tempo, fast tempo, slow to medium tempo","clapping, female vocal, violin, passionate male vocal, punchy snare, melancholic, passionate, sentimental, epic, movie soundtrack, folk, groovy music, groovy drumming rhythm, medium tempo, moderate tempo, fast tempo, slow to medium tempo",sample_0649
"shimmering cymbals, acoustic drums, bass","emotional, melancholic",blues,groovy,"shimmering cymbals, acoustic drums, bass, emotional, melancholic, blues, groovy",sample_0650
"e-guitar, groovy bass line, punchy kick",exciting,dance music,"fast tempo, medium to uptempo","e-guitar, groovy bass line, punchy kick, exciting, dance music, fast tempo, medium to uptempo",sample_0651
"no voice, strings, e-bass, electric guitar, percussion, drums","passionate, mellow, epic, dramatic, aggressive, uplifting, melancholic",soulful,"medium fast tempo, slower tempo","no voice, strings, e-bass, electric guitar, percussion, drums, passionate, mellow, epic, dramatic, aggressive, uplifting, melancholic, soulful, medium fast tempo, slower tempo",sample_0652
"keyboard, acoustic drums, percussion, orchestra, groovy bass line, keyboard harmony, male vocal","fun, calming, poignant",rapping,medium to uptempo,"keyboard, acoustic drums, percussion, orchestra, groovy bass line, keyboard harmony, male vocal, fun, calming, poignant, rapping, medium to uptempo",sample_0653
male voice,"nostalgic, sad, poignant, dramatic",jazz,"rising pattern, slow, upbeat","male voice, nostalgic, sad, poignant, dramatic, jazz, rising pattern, slow, upbeat",sample_0654
"groovy bass line, punchy snare, steady drumming","exciting, romantic, joyful",metal,fast tempo,"groovy bass line, punchy snare, steady drumming, exciting, romantic, joyful, metal, fast tempo",sample_0655
"bass, female vocal, male voice singing, acoustic guitar, cello",chaotic,"classical, electronic music, dance music, electronic","moderate tempo, slow to medium tempo","bass, female vocal, male voice singing, acoustic guitar, cello, chaotic, classical, electronic music, dance music, electronic, moderate tempo, slow to medium tempo",sample_0656
"percussion, male vocalist","emotional, scary","ballad, ambient, western classical music",moderate tempo,"percussion, male vocalist, emotional, scary, ballad, ambient, western classical music, moderate tempo",sample_0657
"keyboard harmony, steady drumming rhythm, punchy snare","romantic, happy, sensual, energetic",chill,beatbox,"keyboard harmony, steady drumming rhythm, punchy snare, romantic, happy, sensual, energetic, chill, beatbox",sample_0658
"punchy snare, no percussion, steady drumming rhythm","spiritual, energetic, uplifting, fun, calming, chaotic","reggae, pop song, house, folk music, electronic dance music, folk, soul, trap","medium to uptempo, slow to medium tempo","punchy snare, no percussion, steady drumming rhythm, spiritual, energetic, uplifting, fun, calming, chaotic, reggae, pop song, house, folk music, electronic dance music, folk, soul, trap, medium to uptempo, slow to medium tempo",sample_0659
"male voice, no singer, acoustic drums",mellow,chill,groovy music,"male voice, no singer, acoustic drums, mellow, chill, groovy music",sample_0660
"drums, punchy snare","energetic, positive",danceable,"rising pattern, groovy synth bass, groovy music, distorted guitar rhythm","drums, punchy snare, energetic, positive, danceable, rising pattern, groovy synth bass, groovy music, distorted guitar rhythm",sample_0661
