ytid,start_s,end_s,audioset_positive_labels,aspect_list,caption,author_id,is_balanced_subset,is_audioset_eval,filename,clap_score,fad_score
qtNTHnXOQew,40,50,"/m/02lkt,/m/03qtwd,/m/04rlf,/m/07rwj3x,/m/07sr1lc","['low quality', 'muffled', 'electro', 'aggressive', 'punchy snare', 'boomy bass', 'distorted', 'noisy', 'mono', 'crowd cheering', 'energetic']","The low quality recording features an electro song played live and it consists of at least a punchy snare and a boomy bass. There are some crowd cheering noises in the background. It sounds muffled, energetic, aggressive and distorted as the recording is very noisy and in mono.",4,False,False,qtNTHnXOQew.wav,0.430702269077301,1.5032303477286284
D-p9s8y2z_U,0,10,"/m/042v_gx,/m/04rlf,/m/04rzd,/m/04szw,/m/0fx80y","['instrumental', 'mandolin', 'mandolin harmony', 'stringed instruments', '8 stringed instrument', 'string harmony', 'lute family', 'soprano string instrument', 'high notes', 'plucking', 'lively', 'cheerful', 'happy', 'sunny', 'chirpy', 'bright', 'animated', 'spirited', 'dance music', 'folk music', 'acoustic guitar accompaniment']","This music is instrumental . The tempo is fast with mandolins playing a lively, spirited rhythmic harmony with acoustic guitar accompaniment. The instrumentation is minimal with emphasis on the mandolin melody. The music is chirpy, perky, cheerful, happy, animated and spirited.",7,False,True,D-p9s8y2z_U.wav,0.5962250828742981,0.9478392745016997
AHmcuClSTL4,100,110,"/m/04rlf,/t/dd00036","['rock', 'e-guitar', 'e-bass', 'acoustic drums', 'synth pad', 'male deeper voice singing', 'wild energy']","This song contains an acoustic drum playing a simple rock groove with an e-bass playing a bassline along with the e-guitar strumming chords on the same notes as the bass. A deep male voice is singing, almost streaming sounding wild and loud. Then a synth pad comes in playing a melody panned to the left side of the speaker. This song may be playing at a rock festival.",6,False,False,AHmcuClSTL4.wav,0.5955839157104492,1.1159875536917632
oD0Xp--xxjE,30,40,"/m/026t6,/m/02hnl,/m/03_d0,/m/04rlf","['instrumental', 'percussion', 'percussion solo', 'fast tempo', 'enthusiastic', 'bass drum', 'tom-toms', 'bass drum', 'snare drum', 'floor tom', 'mallets', 'auxiliary percussions', 'intense drumming', 'drum solo', 'cymbal rides', 'bright', 'energetic', 'punchy', 'lively']","This music is a percussion solo. The tempo is fast with the drummer  playing an energetic solo. The beat is vigorous, enthusiastic, spirited, infectious and punchy with a flourish of cymbals.",7,True,True,oD0Xp--xxjE.wav,0.49177852272987366,1.432194008922476
PP3kNqPM434,70,80,"/m/03lty,/m/04rlf,/m/05r6t,/m/06rqw,/m/0dl5d","['punk rock', 'male voice', 'distortion guitar', 'percussion', 'bass', 'moderate tempo', 'upbeat song']",This punk rock song features a male voice singing the main melody at a comfortable pitch. This is accompanied by percussion playing a simple rock beat. A distortion guitar plays power chords using downstrokes. The bass plays the root notes of the chords. This song is played at a moderate tempo. This song can be played at the end credits of an action movie.,0,False,False,PP3kNqPM434.wav,0.6000869274139404,0.904265656566519
en56uOGTwzg,0,10,"/m/085jw,/m/0l14j_","['sound effects', 'toilet flushing sound', 'flute', 'beatbox', 'unique', 'different', 'eccentric']",This is a beatbox performance played on a flute. There is a flushing sound effect in the beginning of the recording and then the performance begins. There is an eccentric feel to the piece. The sound effect in the beginning could be used in a soundboard while the flute can be sampled for use in beat-making.,9,False,False,en56uOGTwzg.wav,0.4730431139469147,1.1580941225050871
UDN11Q90Fa4,30,40,"/m/04rlf,/m/07qjznt","['male vocalist', 'slow tempo', 'acoustic', 'minimalist', 'busking', 'buskers', 'simple', 'earnest', 'emotional', 'sentimental', 'keyboard accompaniment', 'mellow acoustic guitar', 'cajun percussion', 'soft', 'melancholic', 'romantic', 'pensive', 'unplugged', 'amateur recording']","A male vocalist sings this soft pop. The tempo is slow with a simple piano accompaniment, mellow acoustic guitar and rhythmic Cajun beats. The song is a simple, unaffected, romantic, melodic, sentimental, emotional and pensive Pop.",7,True,True,UDN11Q90Fa4.wav,0.47858908772468567,0.9203081274985259
U6SYfguaJtk,30,40,"/m/04rlf,/m/07s8j8t,/m/07sbbz2","['rock&roll', 'e-guitars', 'piano', 'e-bass saxophones/brass', 'acoustic drums', 'male voices singing/shouting', 'uplifting energy', 'uptempo']",This song contains male voices singing/shouting while an acoustic drum is playing an elevating pattern on the toms. You can hear hands clapping to the beat. A brass section/saxophones are playing a repeating melody creating tension. Then the song breaks into the next part with a piano playing along with the melody. This song may be playing at a live concert.,6,False,True,U6SYfguaJtk.wav,0.5712916851043701,0.8592086280344908
pDgWT99uaJ0,110,120,/m/0mkg,"['folk song', 'waltz', 'no voices', 'instrumental', 'violin', 'accordion', 'bass', 'acoustic guitar', 'no percussion', 'no other instruments']","This folk song features a quarter. The main melody starts off with the accordion playing an ascending run. This is accompanied by the bass playing the root and fifth of the chords. An acoustic guitar strums chords in waltz time. After the accordion part, the violin plays the main melody and the same instruments back the violin. This song can be played in a village fair.",0,False,False,pDgWT99uaJ0.wav,0.6474828720092773,0.8538780058382933
lpHa-S_x1LA,350,360,"/m/01p970,/m/026t6,/m/0l14md","['classical hindustani song', 'sitar', 'tabla', 'no other instruments', 'no voices', 'moderate tempo']",This classical Hindustani song features the sitar playing the main melody. Open strings are continuously played with fretted strings providing the main melody of this song. This is accompanied by a tabla playing a classical rhythm. There are no other instruments in this song. There are no voices in this song. This song can be played for an Indian traditional dance.,0,False,False,lpHa-S_x1LA.wav,0.6782428026199341,0.9841507817267363
e57SBRbMXbI,80,90,"/m/04rlf,/m/07pp8cl,/m/0cdnk,/t/dd00126","['pop/country', 'changing songs', 'electronic drums', 'banjo', 'female voice', 'comedic sound effects', 'background-noises', 'uptempo']","This piece of audio contains a modern pop song with drums, effects panned to left and right, a female voice singing with delay before changing into a totally different song that sounds more like a fast paced country song with a synthesizer- melody; acoustic drums and a banjo playing a fast melody along. This recording is also full of voice samples, a tiger or lion roaring, a telephone ringing. According to all these sounds and fast paced changes, it can be assumed that this recording is best played at a comedic television show for kids.",6,False,True,e57SBRbMXbI.wav,0.38925522565841675,1.2193929697035735
YvT7qFbUOO0,50,60,"/m/01p970,/m/026t6,/m/0l14md","['sitar', 'tabla', 'sitar licks', 'sitar arpeggio playing', 'tabla', 'vintage recording', 'traditional south asian music', 'indian music', 'simple tabla rhythm']","In this recording we hear two main instruments - the sitar and the tabla. The sitar player plays some simple and slow licks, in an emotive way. The tabla player plays a simple rhythm to support the sitar. The recording is an old recording - and this is a vintage south asian music piece.",3,False,False,YvT7qFbUOO0.wav,0.6666995882987976,0.8475704933165495
qI-Ji4gtBPM,190,200,"/m/04rlf,/m/06by7,/m/0dl5d,/m/0l14gg","['low quality', 'electro', 'soft male vocal', 'punchy ""4 on the floor"" kick pattern', 'shimmering hi hats', 'shimmering open hats', 'claps', 'groovy acid synth bass', 'mellow synth pad chords', 'energetic', 'groovy', 'hypnotic']","The low quality recording features an electro song that contains soft male vocal singing over punchy ""4 on the floor"" kick pattern, shimmering hi hats and open hats, claps, groovy acid synth bass and mellow synth pad chords. It sounds energetic, groovy and hypnotic.",4,False,False,qI-Ji4gtBPM.wav,0.551975667476654,1.2058051968573515
jZi0VVWt72E,80,90,"/m/03qjg,/m/085jw","['low quality', 'mono', 'noisy', 'tutorial', 'flat male vocal', 'harmonica tones']",The low quality recording features a tutorial where a flat male vocal is talking in between harmonica tones. The recording is mono and noisy.,4,False,False,jZi0VVWt72E.wav,0.21436525881290436,1.2704308176993315
dqJSTTS7HTY,30,40,"/m/01lyv,/m/0342h,/m/042v_gx,/m/04rlf,/m/07s0s5r,/m/0fx80y","['kids song', 'acoustic guitar', 'male voice singing', 'kids singing', 'medium tempo', 'amateur recording']",Someone is playing an acoustic guitar while a male voice in the mid range is singing accompanied by kids singing with him. This is an amateur recording. This song may be playing live in a school during music class.,6,False,True,dqJSTTS7HTY.wav,0.4966171383857727,0.9104589367865508
4Bc9OoagYmo,80,90,"/m/04rlf,/t/dd00031","['electric guitar lick', 'pop rock', 'electric guitar chord plucking', 'mellow', 'laid-back jazzy rock', 'simple jazzy rock drumming', 'organ chords', 'smooth']","The song has a laid-back, unfussy feel to it. There are various instruments layered to form a smooth, groovy, yet mellow song. The song would be categorized as pop rock, owing to the electric guitar lick and prominent electric guitar chord plucking. There's also an organ and an electric piano. The singer sounds soulful but relaxed.",3,False,True,4Bc9OoagYmo.wav,0.6263291239738464,1.1012174035071318
_cg_IfaD1C0,30,40,"/m/02bxd,/m/04rlf","['low didgeridoo tone', 'low quality', 'mono', 'noisy', 'buzzy', 'phone recording']","The low recording features a low, buzzy didgeridoo tone. It is mono and noisy, as it was probably recorded with a phone.",4,False,True,_cg_IfaD1C0.wav,0.24098941683769226,1.4296311284064238
BQ_KrefFiTw,30,40,"/m/02p0sh1,/m/04rlf","['iranian classical music', 'no singer', 'instrumental', 'tar', 'daf', 'vibrant', 'profound', 'eastern sounding']",This is an Iranian classical music piece. There is no singer in the piece. The melody is being played by the tar which is an Iranian lute. The rhythm is being played by the daf which is an Iranian percussion instrument. The atmosphere is profound. This piece could be playing in the background at an Iranian cuisine restaurant. It could also be used in the soundtrack of a mystery movie that takes place in the Middle East.,9,False,False,BQ_KrefFiTw.wav,0.6157774925231934,0.9892602706908171
DAX9uKYlDvw,120,130,"/m/04rlf,/m/04szw,/m/0g293,/m/0l14md,/m/0ln16","['latin american music', 'upbeat', 'brass instruments', 'bongo drums', 'piano', 'male hispanic vocal group', 'salsa dancing', 'live performance', 'low quality audio']",This is a traditional Latin American song which would be suitable for salsa dancing. There are layers of percussion including bongo drums and snare drums. The pianist plays intricate melodies and the brass section plays vibrant and punchy motifs. It's a live performance with a relatively poor audio quality. There is a male group of singers performing energetically.,3,False,False,DAX9uKYlDvw.wav,0.5581955909729004,0.9253870392798369
AuwwPMrH5sE,170,180,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07pt_g0,/m/0fx80y","['cover', 'pop punk', 'pop rock', 'electric guitar', 'simple riff', 'male vocal', 'high pitch singing']","This is the electric guitar cover of a pop punk/pop rock music piece. There is an electric guitar playing a simple riff. In the backing track, a male vocalist is singing melodically at a high range.",9,False,False,AuwwPMrH5sE.wav,0.3963097333908081,1.0565409804343169
rTBQmP6Vt0g,10,20,"/m/04rlf,/m/0l156b","['instrumental', 'distorted audio', 'drums', 'dance music', 'wind instrument harmony', 'congas', 'electric guitar harmony', 'keyboard accompaniment', 'cajun', 'lively', 'spirited', 'dance music', 'muddled audio', 'chatter of people']","This song is an instrumental. The tempo is medium fast with enthusiastic drumming, congas and canon rhythm,electronic guitar harmony, keyboard accompaniment and a wind instrument playing a melodious harmony. There is the sound of chattering in the background. The audio is of inferior quality and muddled. The song is energetic, spirited and melodic with a catchy dance groove.",7,True,True,rTBQmP6Vt0g.wav,0.5205230116844177,1.137421562766928
ucSF9NIxK8A,60,70,"/m/015lz1,/m/02w4v,/m/04rlf,/m/04wptg,/m/06j64v,/m/074ft","['low quality', 'traditional', 'harmonizing female vocals', 'wooden percussions', 'short flute licks', 'addictive', 'mellow piano chords', 'passionate']","The low quality recording features a traditional song sung by harmonizing female vocals and followed by wooden percussion, short flute licks and mellow piano chords. It sounds addictive and passionate.",4,False,False,ucSF9NIxK8A.wav,0.4015246033668518,1.1967290783881133
j5R0hwX27Gk,60,70,"/m/03m5k,/m/07y_7,/m/0d8_n,/m/0l14_3","['low quality', 'noisy', 'breathy flute melody', 'violin melody', 'arpeggiated harp melody', 'joyful', 'emotional', 'passionate']","The low quality recording features a breathy flute melody, violin melody and arpeggiated harp melody. It sounds joyful, emotional and passionate. The recording is a bit noisy.",4,False,False,j5R0hwX27Gk.wav,0.6183591485023499,1.1753693963049834
TJyzBaMwXFY,150,160,"/m/04rlf,/t/dd00036","['international', 'dark', 'gruff male vocalist', 'growl', 'group vocals', 'metal', 'rap', 'heavy', 'distorted guitar', 'electric bass', 'low toms', 'back beat', 'four on the floor kick', 'mid-tempo', 'vibraslap']","Heavy, dark music featuring a gruff male vocalist rapping in a growl with group vocals. There are distorted guitars and bass while drums play a beat on the low toms, backbeat on the snare and four on the floor kick pattern. The genre is rap metal.",8,False,True,TJyzBaMwXFY.wav,0.5560708045959473,1.308644249534506
