instrument_tags,mood_tags,genre_tags,tempo_tags,aspect_list,id
"no percussion, electronic drums, keyboard, no voices, passionate male vocal, male singer, keyboard harmony, cello, female vocal","energetic, intense, melancholic, nostalgic, soft, meditative, calm, chaotic, heavy metal, scary","ambient noises, folk",medium fast tempo,"no percussion, electronic drums, keyboard, no voices, passionate male vocal, male singer, keyboard harmony, cello, female vocal, energetic, intense, melancholic, nostalgic, soft, meditative, calm, chaotic, heavy metal, scary, ambient noises, folk, medium fast tempo",sample_4345
"electric guitar, punchy snare, no percussion, flute, female vocal",emotional,reggae,"fast tempo, distorted guitar rhythm, slower to medium tempo, medium tempo","electric guitar, punchy snare, no percussion, flute, female vocal, emotional, reggae, fast tempo, distorted guitar rhythm, slower to medium tempo, medium tempo",sample_4346
"punchy snare, acoustic guitar, shimmering cymbals, male vocalist","dramatic, aggressive, energetic, calming",meditation,"medium tempo, fast tempo","punchy snare, acoustic guitar, shimmering cymbals, male vocalist, dramatic, aggressive, energetic, calming, meditation, medium tempo, fast tempo",sample_4347
"piano, orchestra, no voices, keyboard harmony, male voice singing",happy mood,"rap, movie music","medium tempo, medium to uptempo","piano, orchestra, no voices, keyboard harmony, male voice singing, happy mood, rap, movie music, medium tempo, medium to uptempo",sample_4348
flat male vocal,passionate,cinematic,groovy double bass,"flat male vocal, passionate, cinematic, groovy double bass",sample_4349
claps,passionate,"country music, soulful, folk music, folk song, chill, blues, electro pop, dance song","beatbox, groovy music","claps, passionate, country music, soulful, folk music, folk song, chill, blues, electro pop, dance song, beatbox, groovy music",sample_4350
flute,emotional,dance song,syncopated,"flute, emotional, dance song, syncopated",sample_4351
acoustic guitar,poignant,"chill, ambient",medium tempo,"acoustic guitar, poignant, chill, ambient, medium tempo",sample_4352
guitar,"psychedelic, cheerful","movie soundtrack, dance music, metal",groovy double bass,"guitar, psychedelic, cheerful, movie soundtrack, dance music, metal, groovy double bass",sample_4353
male voice singing,"passionate, dramatic, intense, exciting",meditation,"distorted guitar rhythm, strong drumming rhythm, steady rhythm, medium tempo","male voice singing, passionate, dramatic, intense, exciting, meditation, distorted guitar rhythm, strong drumming rhythm, steady rhythm, medium tempo",sample_4354
"male voice singing, male singer, keyboard accompaniment","sentimental, emotional, sad, epic, energetic",meditation,slow tempo,"male voice singing, male singer, keyboard accompaniment, sentimental, emotional, sad, epic, energetic, meditation, slow tempo",sample_4355
steady drumming rhythm,"epic, weird, scary, spiritual, hard rock",cinematic,"uptempo, fast tempo, syncopated","steady drumming rhythm, epic, weird, scary, spiritual, hard rock, cinematic, uptempo, fast tempo, syncopated",sample_4356
"bass guitar, punchy kick, groovy bass, claps",dramatic,"dance, ambient, trance, pop rock, folk, danceable, orchestral","syncopated snare, polyrhythms, moderate tempo","bass guitar, punchy kick, groovy bass, claps, dramatic, dance, ambient, trance, pop rock, folk, danceable, orchestral, syncopated snare, polyrhythms, moderate tempo",sample_4357
"male voice singing, piano, female singer, clapping","meditative, playful, chaotic","classical music, soul, rock music, hip hop",distorted guitar rhythm,"male voice singing, piano, female singer, clapping, meditative, playful, chaotic, classical music, soul, rock music, hip hop, distorted guitar rhythm",sample_4358
male vocal,"passionate, calming, uplifting",pop,upbeat,"male vocal, passionate, calming, uplifting, pop, upbeat",sample_4359
"drums, strings, no voices","exciting, nostalgic, soothing, soft rock","rapping, dance, country music, chill, meditation, ballad, techno, soul",moderate tempo,"drums, strings, no voices, exciting, nostalgic, soothing, soft rock, rapping, dance, country music, chill, meditation, ballad, techno, soul, moderate tempo",sample_4360
"piano, no singer, acoustic drums, keyboard harmony, e-bass, punchy snare, clapping","hard rock, energetic, joyful","trap, cinematic",upbeat,"piano, no singer, acoustic drums, keyboard harmony, e-bass, punchy snare, clapping, hard rock, energetic, joyful, trap, cinematic, upbeat",sample_4361
"steady drumming, electric guitar","sensual, epic, mellow","electronic, latin dance music, electronic music, orchestral",uptempo,"steady drumming, electric guitar, sensual, epic, mellow, electronic, latin dance music, electronic music, orchestral, uptempo",sample_4362
"passionate female vocal, electronic drums, guitar solo","cheerful, passionate, mellow","house, electronic dance music, classical music","medium fast tempo, uptempo, medium tempo, slow tempo, moderate tempo","passionate female vocal, electronic drums, guitar solo, cheerful, passionate, mellow, house, electronic dance music, classical music, medium fast tempo, uptempo, medium tempo, slow tempo, moderate tempo",sample_4363
"groovy bass line, acoustic drums, no voices, keyboard harmony",cheerful,danceable,"medium fast tempo, fast tempo","groovy bass line, acoustic drums, no voices, keyboard harmony, cheerful, danceable, medium fast tempo, fast tempo",sample_4364
"female vocal, bass, piano accompaniment, male voice singing",calming,pop rock,"slow tempo, moderate tempo","female vocal, bass, piano accompaniment, male voice singing, calming, pop rock, slow tempo, moderate tempo",sample_4365
"acoustic drums, male singer, no voices, steady drumming","passionate, joyful, soothing, romantic",ambient,"contemporary, dance rhythm, slow tempo","acoustic drums, male singer, no voices, steady drumming, passionate, joyful, soothing, romantic, ambient, contemporary, dance rhythm, slow tempo",sample_4366
"no voice, male singer, drums","epic, joyful, sentimental",soulful,"groovy, uptempo, strong drumming rhythm, dance rhythm","no voice, male singer, drums, epic, joyful, sentimental, soulful, groovy, uptempo, strong drumming rhythm, dance rhythm",sample_4367
"tambourine, drums, bass, steady drumming, electronic drums","energetic, intense, fun",folk music,"groovy music, fast tempo, uptempo","tambourine, drums, bass, steady drumming, electronic drums, energetic, intense, fun, folk music, groovy music, fast tempo, uptempo",sample_4368
"steady drumming, bass, groovy bass, female singer","suspenseful, happy, mysterious","blues, classical, western classical music",fast tempo,"steady drumming, bass, groovy bass, female singer, suspenseful, happy, mysterious, blues, classical, western classical music, fast tempo",sample_4369
"punchy snare, flute, male vocal, female singer, male voice, keyboard harmony, no voice",hypnotic,"pop, rock music, electronic dance music",rhythmic acoustic guitar,"punchy snare, flute, male vocal, female singer, male voice, keyboard harmony, no voice, hypnotic, pop, rock music, electronic dance music, rhythmic acoustic guitar",sample_4370
no voice,"inspiring, happy, positive, romantic, happy mood",r&b,slow tempo,"no voice, inspiring, happy, positive, romantic, happy mood, r&b, slow tempo",sample_4371
"female singer, acoustic guitar","soft, happy, calm","movie soundtrack, rock, rap",upbeat,"female singer, acoustic guitar, soft, happy, calm, movie soundtrack, rock, rap, upbeat",sample_4372
"steady drumming, strings",inspiring,rock music,mid tempo,"steady drumming, strings, inspiring, rock music, mid tempo",sample_4373
"punchy snare, steady drumming","dreamy, eerie, emotional, fun",rock music,fast tempo,"punchy snare, steady drumming, dreamy, eerie, emotional, fun, rock music, fast tempo",sample_4374
"e-bass, shimmering shakers, digital drums, acoustic guitar","mysterious, dramatic, inspiring, uplifting, soft rock",dance music,"slow tempo, beatbox, groovy bass lines, fast tempo, groovy","e-bass, shimmering shakers, digital drums, acoustic guitar, mysterious, dramatic, inspiring, uplifting, soft rock, dance music, slow tempo, beatbox, groovy bass lines, fast tempo, groovy",sample_4375
piano accompaniment,"passionate, epic, sad, nostalgic","pop song, dance music, latin dance music, hip hop, techno, jazz","medium to uptempo, groovy bassline, groovy, moderate tempo","piano accompaniment, passionate, epic, sad, nostalgic, pop song, dance music, latin dance music, hip hop, techno, jazz, medium to uptempo, groovy bassline, groovy, moderate tempo",sample_4376
"claps, groovy bass, female vocal, no percussion, no voices, male vocalist","exciting, mysterious, emotional, hypnotic, intense",pop rock,"dance groove, slow","claps, groovy bass, female vocal, no percussion, no voices, male vocalist, exciting, mysterious, emotional, hypnotic, intense, pop rock, dance groove, slow",sample_4377
"acoustic guitar, orchestra, e-guitar, keyboard, shimmering shakers, claps, piano",sentimental,"orchestral, dance song, rock music, electronic music, folk song, techno, soulful, electro pop","moderate tempo, slower tempo","acoustic guitar, orchestra, e-guitar, keyboard, shimmering shakers, claps, piano, sentimental, orchestral, dance song, rock music, electronic music, folk song, techno, soulful, electro pop, moderate tempo, slower tempo",sample_4378
bass guitar,"happy, hypnotic, passionate",pop,mid tempo,"bass guitar, happy, hypnotic, passionate, pop, mid tempo",sample_4379
"keyboard, acoustic guitar, drums",dramatic,"orchestral, rock music","medium tempo, rhythmic acoustic guitar, medium to uptempo, rhythm, rhythmic","keyboard, acoustic guitar, drums, dramatic, orchestral, rock music, medium tempo, rhythmic acoustic guitar, medium to uptempo, rhythm, rhythmic",sample_4380
"trumpets, acoustic drums, orchestra, acoustic guitar",passionate,folk,beatboxing,"trumpets, acoustic drums, orchestra, acoustic guitar, passionate, folk, beatboxing",sample_4381
"male vocalist, female voice, strings, groovy bass","ethereal, funk","ballad, reggae, chill",slow tempo,"male vocalist, female voice, strings, groovy bass, ethereal, funk, ballad, reggae, chill, slow tempo",sample_4382
guitar solo,"people dancing, hypnotic, fun, energetic, scary, soft rock, playful, hard rock, soothing","classical, trap, ambient, rock music","groovy rhythm, beat boxing, groovy bas slime","guitar solo, people dancing, hypnotic, fun, energetic, scary, soft rock, playful, hard rock, soothing, classical, trap, ambient, rock music, groovy rhythm, beat boxing, groovy bas slime",sample_4383
"no singer, percussion, male vocal",passionate,soulful,"rhythmic, dance rhythm, uptempo","no singer, percussion, male vocal, passionate, soulful, rhythmic, dance rhythm, uptempo",sample_4384
"no voice, female voice",uplifting,"movie music, classical, classical music","slow tempo, fast tempo","no voice, female voice, uplifting, movie music, classical, classical music, slow tempo, fast tempo",sample_4385
"percussion, steady drumming","intense, people dancing, dramatic, spiritual, poignant, soothing, energetic","pop rock, electronic dance music, alternative rock","upbeat, medium tempo, slow to medium tempo, fast tempo","percussion, steady drumming, intense, people dancing, dramatic, spiritual, poignant, soothing, energetic, pop rock, electronic dance music, alternative rock, upbeat, medium tempo, slow to medium tempo, fast tempo",sample_4386
"e-bass, bass",epic,latin dance music,"uptempo, slower tempo","e-bass, bass, epic, latin dance music, uptempo, slower tempo",sample_4387
"shimmering cymbals, steady drumming rhythm, groovy bass line, bass guitar, groovy bass, male voice, acoustic drums","passionate, mellow","electronic music, classical, pop, hip hop, western classical music","rhythm, beatbox, groovy synth bass, fast tempo","shimmering cymbals, steady drumming rhythm, groovy bass line, bass guitar, groovy bass, male voice, acoustic drums, passionate, mellow, electronic music, classical, pop, hip hop, western classical music, rhythm, beatbox, groovy synth bass, fast tempo",sample_4388
