aspect_list,original_aspect_list,temperature,generated_tempo_tags,generated_genre_tags,generated_mood_tags,generated_instrument_tags,id
"['classical', 'emotional', 'no singer', 'piano', 'slow tempo']","['drums', 'bass', 'electronic', 'classical', 'emotional', 'violin', 'piano']",1.0,['slow tempo'],[],['emotional'],['no singer'],f9e97b90ca704850c40834845466a663
"['dance music', 'fast tempo', 'guitar', 'hard rock', 'male voice', 'rock']","['guitar', 'rock', 'emotional', 'strings', 'pop']",1.0,['fast tempo'],['dance music'],['hard rock'],['male voice'],934e7b8ff8a4243ef5224e1804b1af1f
"['bass', 'dark', 'dramatic', 'electronic', 'electronic drums', 'moderate tempo', 'percussion', 'piano']","['energetic', 'drums', 'pop', 'bass']",1.25,['moderate tempo'],['electronic'],"['dark', 'dramatic']","['piano', 'electronic drums', 'percussion']",88b81f8f0b73f0740eeeb3808df3dbae
"['cheerful', 'classical', 'emotional', 'fast tempo', 'medium to uptempo', 'orchestra', 'passionate', 'slow tempo', 'soothing', 'uptempo', 'violin']","['classical', 'emotional', 'orchestral', 'violin', 'piano']",1.0,"['uptempo', 'fast tempo', 'medium to uptempo', 'slow tempo']",[],"['cheerful', 'soothing', 'passionate', 'emotional']",['orchestra'],640fca027c12cdc67401cb71cdb536d5
"['fast tempo', 'guitar', 'happy', 'percussion', 'rock', 'slow tempo', 'tambourine']","['drums', 'bass', 'guitar', 'funk', 'rock', 'pop']",0.5,"['slow tempo', 'fast tempo']",[],['happy'],"['percussion', 'tambourine']",eb2c17a55b2b7ec2c876cb3877587ad8
"['acoustic guitar', 'classical music', 'medium tempo', 'playful', 'violin']","['violin', 'energetic', 'folk', 'piano']",1.0,['medium tempo'],['classical music'],['playful'],['acoustic guitar'],dca484f0e94d1cf8f99e50264d70dfc8
"['drums', 'funky', 'medium to uptempo', 'pop']","['energetic', 'drums', 'bass', 'rock', 'pop']",0.5,['medium to uptempo'],[],['funky'],[],766e832d121a0f3eaebd78cd1e7f4240
"['dreamy', 'drums', 'folk music', 'passionate', 'romantic', 'slow tempo']","['drums', 'bass', 'guitar', 'funk', 'rock']",1.0,['slow tempo'],['folk music'],"['romantic', 'dreamy', 'passionate']",[],92578718427654d92afec07a966f5d94
"['acoustic guitar', 'claps', 'classical music', 'folk', 'groovy bass', 'male vocal', 'medium tempo', 'passionate', 'uplifting', 'violin']","['strings', 'happy', 'folk', 'orchestral']",1.0,['medium tempo'],['classical music'],"['passionate', 'uplifting']","['groovy bass', 'violin', 'acoustic guitar', 'male vocal', 'claps']",53b0999d48c7a8ccbef2606d7154880b
"['happy', 'hip hop', 'no voices', 'passionate', 'percussion', 'pop rock', 'upbeat']","['jazz', 'funk', 'guitar']",1.5,['upbeat'],"['hip hop', 'pop rock']","['happy', 'passionate']","['no voices', 'percussion']",46ead0f53e2fe2553781f8d2b156529e
"['emotional', 'fast tempo', 'folk', 'groovy bass', 'medium tempo', 'passionate male vocal', 'pop', 'slow tempo']","['electronic', 'happy', 'pop', 'piano']",1.0,"['slow tempo', 'medium tempo', 'fast tempo']",['folk'],['emotional'],"['passionate male vocal', 'groovy bass']",69466273b5c427f841eff58e03341cc2
"['bass guitar', 'drums', 'energetic', 'exciting', 'fast tempo', 'funky', 'medium tempo', 'rock', 'slow tempo']","['energetic', 'drums', 'pop', 'bass']",1.0,"['medium tempo', 'slow tempo', 'fast tempo']",['rock'],"['funky', 'energetic', 'exciting']",['bass guitar'],1f1f9f89eefb88cf171a662bdbbad197
"['ambient', 'bass', 'eerie', 'medium tempo', 'orchestral', 'passionate', 'percussion', 'slow tempo']","['bass', 'emotional', 'orchestral', 'ambient', 'piano']",2.0,"['medium tempo', 'slow tempo']",['ambient'],"['eerie', 'passionate']",['percussion'],c958ed1d158c55aa08cc28b32eb52af5
"['drums', 'energetic', 'funky', 'medium tempo', 'metal', 'rock']","['drums', 'bass', 'guitar', 'funk', 'strings', 'keyboard', 'jazz', 'violin', 'piano']",1.0,['medium tempo'],"['rock', 'metal']","['energetic', 'funky']",[],5c3f353b63dc9dafa893a3597616f33c
"['bass', 'heavy metal', 'reggae', 'slow tempo']","['bass', 'guitar', 'rock', 'reggae', 'pop', 'happy']",2.0,['slow tempo'],[],['heavy metal'],[],dc82f53e26b456a751ff52534b569447
"['classical music', 'guitar', 'happy', 'moderate tempo', 'no voices']","['energetic', 'drums', 'rock', 'guitar']",1.0,['moderate tempo'],['classical music'],['happy'],['no voices'],bf5e959c550e5be74c9d71d62c310e4e
"['acoustic drums', 'ballad', 'e-bass', 'emotional', 'medium tempo', 'medium to uptempo', 'melancholic', 'piano', 'romantic', 'sensual', 'strings']",[],2.0,"['medium tempo', 'medium to uptempo']",['ballad'],"['romantic', 'melancholic', 'sensual', 'emotional']","['e-bass', 'strings', 'piano', 'acoustic drums']",0ebcf9347330432ebc440ad11cbf7a9e
"['drums', 'emotional', 'medium tempo', 'no voice', 'rock']","['energetic', 'drums', 'pop', 'bass']",1.0,['medium tempo'],['rock'],['emotional'],['no voice'],1d4c2612dec9bee1d9cdd58c27cd462f
"['chaotic', 'electronic drums', 'keyboard', 'rock music', 'upbeat']","['drums', 'bass', 'pop', 'keyboard', 'happy']",0.5,['upbeat'],['rock music'],['chaotic'],['electronic drums'],fe0203dbc5d1681387867d3c0097fa8b
"['aggressive', 'bass guitar', 'energetic', 'house', 'keyboard', 'psychedelic', 'upbeat']","['drums', 'bass', 'pop', 'keyboard', 'happy', 'house']",1.25,['upbeat'],[],"['aggressive', 'energetic', 'psychedelic']",['bass guitar'],bb781cf2ffc15c76f115f17d81b67299
"['classical music', 'emotional', 'piano', 'slow tempo']","['violin', 'house', 'funk', 'piano']",1.0,['slow tempo'],['classical music'],['emotional'],[],fe2af8923c07cc055e6e750cc5d8179d
"['drums', 'funky', 'latin dance music', 'male voice', 'medium to uptempo', 'trumpets']","['energetic', 'drums', 'bass', 'rock']",1.5,['medium to uptempo'],['latin dance music'],['funky'],"['trumpets', 'male voice']",7bc7e555d7f9b02dd15a9e0783d66cdf
"['acoustic guitar', 'emotional', 'groovy', 'movie soundtrack', 'punchy snare', 'rock']","['emotional', 'jazz', 'guitar']",0.5,['groovy'],"['rock', 'movie soundtrack']",['emotional'],"['acoustic guitar', 'punchy snare']",2dd117ac8d3c5aadd91843529a88b4b1
"['drums', 'funky', 'harsh', 'indie', 'uptempo']","['energetic', 'drums', 'bass', 'electronic', 'indie']",0.75,['uptempo'],[],"['harsh', 'funky']",[],fe62d728edfed491894f4ffee8aa21f4
"['ambient', 'eerie', 'electric guitar', 'emotional', 'gentle', 'intense', 'no voices', 'slow tempo']",[],2.0,['slow tempo'],['ambient'],"['eerie', 'emotional', 'intense', 'gentle']","['no voices', 'electric guitar']",1e74e5e2f2d6c251d5d59ac004c40e3e
"['acoustic guitar', 'calming', 'chaotic', 'classical', 'passionate', 'slow tempo', 'uptempo']","['emotional', 'piano', 'classical']",2.0,"['uptempo', 'slow tempo']",['classical'],"['passionate', 'chaotic', 'calming']",['acoustic guitar'],3137c1e546bbd7ce2fb05b56a985e7f2
"['e-bass', 'e-guitar', 'medium tempo', 'passionate female vocal', 'rock', 'soothing', 'soulful', 'uptempo']","['emotional', 'piano', 'classical']",0.5,"['medium tempo', 'uptempo']","['rock', 'soulful']",['soothing'],"['e-guitar', 'e-bass', 'passionate female vocal']",373e5d2557a6e200b8f1b22775812571
"['classical', 'fast tempo', 'happy', 'harsh', 'no voices']","['emotional', 'piano', 'classical']",1.25,['fast tempo'],['classical'],"['harsh', 'happy']",['no voices'],4ae20704253196bbc0bff0a9403be2b5
"['ambient noises', 'bass', 'female voice', 'happy mood', 'moderate tempo', 'no voices']","['emotional', 'pop', 'bass', 'piano']",2.0,['moderate tempo'],['ambient noises'],['happy mood'],"['female voice', 'no voices']",bae6bb0c8d08b61811975d66ef3fffc1
"['chaotic', 'drums', 'electronic music', 'energetic', 'medium tempo', 'slow tempo']","['energetic', 'drums', 'rock', 'guitar']",2.0,"['slow tempo', 'medium tempo']",['electronic music'],"['chaotic', 'energetic']",[],115d08724f1d0bff4b1b971d1510f813
"['ambient', 'calming', 'ethereal', 'passionate female vocal', 'slow tempo']","['ambient', 'happy', 'electronic', 'guitar']",1.0,['slow tempo'],[],"['calming', 'ethereal']",['passionate female vocal'],a95dac133af726ffdd8c8516ea05d5bc
"['chill', 'electric guitar', 'groovy', 'happy', 'hip hop', 'no voices', 'shimmering shakers']","['emotional', 'piano', 'classical']",1.25,['groovy'],"['chill', 'hip hop']",['happy'],"['electric guitar', 'shimmering shakers', 'no voices']",d222f0e6fcc3149be02ab5a4ce280fb5
"['fun', 'happy', 'no voice', 'no voices', 'orchestral', 'passionate female vocal', 'positive', 'upbeat']","['classical', 'emotional', 'orchestral', 'happy', 'piano']",0.75,['upbeat'],[],"['fun', 'positive']","['no voices', 'no voice', 'passionate female vocal']",b6fe9e878c3e2582fa360dd7a54ccbe3
"['bass', 'dramatic', 'eerie', 'electronic', 'intense', 'moderate tempo']","['drums', 'bass', 'dance', 'keyboard', 'happy']",0.5,['moderate tempo'],['electronic'],"['dramatic', 'intense', 'eerie']",[],75671694f11eae7209baee05e46e4861
"['chaotic', 'electronic', 'male voice', 'slow', 'slow tempo']","['ambient', 'energetic', 'electronic', 'piano']",2.0,"['slow', 'slow tempo']",[],['chaotic'],['male voice'],6db743ad1eba0b6a7f33dbe1b3bd2acb
"['cello', 'country music', 'flute', 'happy mood', 'uptempo', 'violin']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.0,['uptempo'],['country music'],['happy mood'],"['flute', 'cello']",785f985f4741f5ce5693ed18e124a1cc
"['jazz', 'passionate', 'piano', 'soulful', 'upbeat']","['emotional', 'pop', 'jazz', 'piano']",1.25,['upbeat'],['soulful'],['passionate'],['piano'],0eb7de63c3b5588438bb6e7a832060b6
"['classical', 'classical music', 'emotional', 'guitar solo', 'moderate tempo', 'no percussion', 'no voices']","['emotional', 'rock', 'piano']",1.0,['moderate tempo'],"['classical', 'classical music']",['emotional'],"['no voices', 'no percussion', 'guitar solo']",9e1891ba1225a679caba333d830082ad
"['flat male vocal', 'harsh', 'hip hop', 'male voice', 'rhythm']","['funk', 'guitar', 'classical']",1.5,['rhythm'],['hip hop'],['harsh'],"['male voice', 'flat male vocal']",0e97525143d4d3e3cc12f5fb624b34bb
"['classical music', 'gentle', 'piano', 'slow', 'slow tempo', 'slower tempo', 'strings']","['energetic', 'piano', 'violin', 'classical']",1.25,"['slower tempo', 'slow tempo', 'slow']",['classical music'],['gentle'],['strings'],d1ef936846204d02fc62192952768700
"['classical', 'folk', 'medium tempo', 'orchestra', 'passionate', 'percussion', 'violin']","['emotional', 'drums', 'pop', 'folk']",0.75,['medium tempo'],['classical'],['passionate'],"['violin', 'orchestra', 'percussion']",074933e48d772fb66acca39a6b86d0cb
"['digital drums', 'electronic', 'electronic drums', 'energetic', 'fast tempo', 'flat male vocal', 'punchy kick']","['electronic', 'happy', 'pop', 'piano']",1.25,['fast tempo'],[],['energetic'],"['flat male vocal', 'electronic drums', 'digital drums', 'punchy kick']",f133d6814f6f33baefdb5b1df527a3d7
"['bass', 'dramatic', 'energetic', 'fast tempo', 'heavy metal', 'rock', 'slow tempo']","['drums', 'energetic', 'indie', 'bass']",0.75,"['slow tempo', 'fast tempo']",['rock'],"['heavy metal', 'energetic', 'dramatic']",[],32de1ea796c02e95099b6e97759cbe36
"['dance music', 'energetic', 'no voices', 'upbeat']","['electronic', 'emotional', 'piano']",1.5,['upbeat'],['dance music'],['energetic'],['no voices'],cd1e65b4fe3ab23929c7bd12ad5fa3d8
"['classical music', 'dramatic', 'eerie', 'emotional', 'piano', 'sensual', 'slow tempo']","['emotional', 'jazz', 'bass', 'piano']",1.0,['slow tempo'],['classical music'],"['emotional', 'eerie', 'dramatic', 'sensual']",[],5183240c6325f4b679c94faa5a90ad1f
"['dance', 'electronic drums', 'emotional', 'funk', 'piano', 'pop', 'uptempo']","['energetic', 'bass', 'funk', 'rock']",1.25,['uptempo'],"['dance', 'pop']",['emotional'],"['piano', 'electronic drums']",7de5599e6c3f54a5e966a348bc95b575
"['bass', 'blues', 'fast tempo', 'happy', 'medium tempo']","['energetic', 'drums', 'bass', 'guitar', 'rock', 'happy']",0.75,"['medium tempo', 'fast tempo']",['blues'],[],[],30c2fb32da73fa5fea114b4bc02653f8
"['classical', 'medium tempo', 'movie music', 'no voice', 'passionate', 'slower to medium tempo', 'strings']","['classical', 'emotional', 'strings', 'orchestral', 'ambient']",2.0,"['slower to medium tempo', 'medium tempo']",['movie music'],['passionate'],"['no voice', 'strings']",bb2335b442833cd7a549f1b73ca8c72c
"['bass', 'dramatic', 'harsh', 'moderate tempo', 'no voices', 'pop', 'sad']","['drums', 'bass', 'keyboard', 'happy', 'house']",1.0,['moderate tempo'],['pop'],"['sad', 'dramatic', 'harsh']",['no voices'],7d28ee271ad4aca674b6c1ced582becf
"['bass', 'dark', 'eerie', 'intense', 'rock', 'slow tempo', 'soothing']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",1.5,['slow tempo'],['rock'],"['soothing', 'eerie', 'dark', 'intense']",[],f056f80282ab0465818df570cfc447c8
"['bass', 'electric guitar', 'playful', 'rock', 'slow tempo']","['energetic', 'drums', 'metal', 'bass', 'rock']",1.5,['slow tempo'],[],['playful'],['electric guitar'],e0b0a4629074cc45c188dd45e8e3477e
"['ambient', 'calming', 'flute', 'no singer', 'piano', 'slow', 'uptempo']","['drums', 'bass', 'funk', 'folk', 'piano']",0.75,"['slow', 'uptempo']",['ambient'],['calming'],"['no singer', 'flute']",d4a7bd887cbef714322ce1f847f32ec3
"['cheerful', 'dreamy', 'jazz', 'medium to uptempo', 'melancholic', 'piano', 'playful']","['piano', 'happy', 'violin', 'classical']",2.0,['medium to uptempo'],['jazz'],"['dreamy', 'cheerful', 'melancholic', 'playful']",[],206ca4f1166d9eb2e762ab4ca47f4f34
"['electronic dance music', 'energetic', 'keyboard', 'medium tempo', 'movie music', 'mysterious']","['drums', 'bass', 'keyboard', 'happy', 'house']",1.5,['medium tempo'],"['movie music', 'electronic dance music']","['energetic', 'mysterious']",[],d6506695db5d8d5a075e2bf91c17066e
"['dance', 'drums', 'funky', 'guitar', 'slow tempo']","['energetic', 'drums', 'rock', 'guitar']",0.5,['slow tempo'],['dance'],['funky'],['guitar'],6467e42496ed1cbef31f3c67a2e228d3
"['calming', 'hypnotic', 'moderate tempo', 'movie music', 'no singer', 'suspenseful', 'weird']","['emotional', 'piano', 'classical']",1.0,['moderate tempo'],['movie music'],"['suspenseful', 'calming', 'weird', 'hypnotic']",['no singer'],860ffecb9ef8d732ca1852b81783b883
"['electronic drums', 'energetic', 'medium tempo', 'passionate', 'r&b', 'rap', 'strings']","['piano', 'happy', 'strings', 'classical']",1.0,['medium tempo'],"['rap', 'r&b']","['energetic', 'passionate']",['electronic drums'],4006d507cb0dedfbc7ec53efa6f9eec1
"['classical', 'fast tempo', 'medium tempo', 'orchestra', 'passionate', 'uptempo', 'violin']","['piano', 'emotional', 'indie', 'classical']",1.5,"['fast tempo', 'medium tempo', 'uptempo']",[],['passionate'],"['orchestra', 'violin']",6c6f850f6f30181d28434efbc7f7e624
"['drums', 'male voice', 'medium to uptempo', 'moderate tempo', 'pop song', 'romantic']","['drums', 'bass', 'guitar', 'funk', 'keyboard', 'jazz', 'violin', 'piano']",0.5,"['moderate tempo', 'medium to uptempo']",['pop song'],['romantic'],['male voice'],584e52f7da74dc94684122624712af34
"['bass', 'energetic', 'heavy metal', 'medium tempo', 'pop', 'rock']","['drums', 'bass', 'guitar', 'electronic', 'rock', 'emotional', 'pop', 'indie']",0.75,['medium tempo'],['pop'],"['heavy metal', 'energetic']",[],091937d024b81ad09d806fe11e58e9ab
"['e-guitar', 'energetic', 'exciting', 'funky', 'male voice singing', 'medium tempo', 'passionate', 'pop', 'sad', 'soft rock']","['dance', 'happy', 'pop', 'guitar']",1.5,['medium tempo'],[],"['passionate', 'soft rock', 'energetic', 'sad', 'exciting', 'funky']","['e-guitar', 'male voice singing']",23e0dd553fc42ab0a98d35d049f55cd2
"['electronic', 'electronic drums', 'fast tempo', 'flat male vocal', 'intense', 'male voice', 'orchestra']","['energetic', 'electronic', 'dance', 'rock', 'keyboard']",2.0,['fast tempo'],[],['intense'],"['electronic drums', 'orchestra', 'male voice', 'flat male vocal']",00153aeabedf5c72ac7e98113db322b0
"['electronic music', 'energetic', 'exciting', 'groovy', 'keyboard accompaniment', 'medium tempo', 'passionate', 'steady drumming rhythm', 'western classical music']",[],2.0,"['groovy', 'medium tempo']","['electronic music', 'western classical music']","['exciting', 'passionate', 'energetic']","['keyboard accompaniment', 'steady drumming rhythm']",e2261af132d8b691b97194b2f013f29f
"['dance', 'drums', 'electronic dance music', 'energetic', 'exciting', 'funky', 'gospel', 'medium tempo', 'trumpets']","['energetic', 'drums', 'electronic', 'keyboard', 'happy']",0.5,['medium tempo'],"['dance', 'gospel', 'electronic dance music']","['funky', 'exciting']",['trumpets'],2c34561111187c2c795a081c2c509b34
"['bass guitar', 'movie music', 'piano', 'sentimental', 'upbeat']","['electronic', 'emotional', 'guitar', 'piano']",0.5,['upbeat'],['movie music'],['sentimental'],['bass guitar'],ff60d8c2389cff7fd9f2355c62cfd773
"['acoustic drums', 'chaotic', 'energetic', 'house', 'male voice', 'medium to uptempo', 'sensual', 'slow tempo', 'uptempo']","['energetic', 'bass', 'dance', 'pop', 'house']",0.5,"['slow tempo', 'uptempo', 'medium to uptempo']",[],"['chaotic', 'sensual', 'energetic']","['acoustic drums', 'male voice']",bca24302aa16b53757ff8abdfcadb6e6
"['e-guitar', 'energetic', 'medium tempo', 'rock']","['energetic', 'indie', 'bass']",0.75,['medium tempo'],['rock'],['energetic'],['e-guitar'],a11d2a8d89746934f6ac909ed5c5f2ec
"['ambient', 'drums', 'eerie', 'electro pop', 'electronic music', 'medium tempo']","['drums', 'bass', 'electronic', 'emotional', 'ambient']",1.25,['medium tempo'],"['electronic music', 'electro pop']",['eerie'],[],96b97ced4315cc41ea33912d79e16b89
"['dance music', 'fast tempo', 'no voices', 'piano accompaniment', 'positive']",[],2.0,['fast tempo'],['dance music'],['positive'],"['piano accompaniment', 'no voices']",73ccb3468459a53c008407690225e5b7
"['bass', 'electric guitar', 'fast tempo', 'intense', 'medium tempo', 'no voices', 'pop']","['energetic', 'drums', 'bass', 'dance', 'pop']",1.25,"['fast tempo', 'medium tempo']",[],['intense'],"['electric guitar', 'no voices']",38fd308f07428d93e23da7290bd325af
"['bass', 'classical music', 'fast tempo', 'happy', 'moderate tempo', 'passionate', 'percussion']","['drums', 'bass', 'dance', 'funk', 'keyboard', 'happy']",0.5,"['fast tempo', 'moderate tempo']",['classical music'],['passionate'],['percussion'],107b7284f5e7ed9fca362118649cb818
"['drums', 'electric guitar', 'electronic drums', 'emotional', 'medium tempo', 'moderate tempo', 'passionate', 'piano', 'soulful', 'upbeat']","['emotional', 'jazz', 'bass', 'piano']",0.75,"['upbeat', 'medium tempo', 'moderate tempo']",['soulful'],"['passionate', 'emotional']","['drums', 'electric guitar', 'electronic drums']",696b740e62d90d14669319bced8e08ab
"['bass', 'emotional', 'pop', 'uptempo']","['bass', 'guitar', 'rock', 'reggae', 'pop', 'happy']",0.5,['uptempo'],[],['emotional'],[],2ab635ee4e23d9c29257686bb190e18d
